ID site,DD MMM YYYY,HH:MM:SS,date,Temperature,Conductivity,PAR,TimeH,TimeM,TimeS,Scan,Salinity,Depth,Sigma-é00,Density
5,2024-09-12,"09:55:25,000",2024-09-12 09:55:25.500,"16,4629","44,593725","1,00E+03","0,23031","13,8188","829,125",3318,"35,2025","2,396","25,7964","1025,807"
5,2024-09-12,"09:55:26,000",2024-09-12 09:55:26.000,"16,4627","44,593519","9,65E+02","0,23046","13,8271","829,625",3320,"35,2024","2,405","25,7964","1025,807"
5,2024-09-12,"09:55:26,000",2024-09-12 09:55:26.500,"16,4626","44,593661","9,36E+02","0,23059","13,8354","830,125",3322,"35,2026","2,412","25,7966","1025,8072"
5,2024-09-12,"09:55:27,000",2024-09-12 09:55:27.000,"16,4626","44,593801","8,49E+02","0,23073","13,8438","830,625",3324,"35,2028","2,414","25,7967","1025,8073"
5,2024-09-12,"09:55:27,000",2024-09-12 09:55:27.500,"16,4627","44,593953","8,02E+02","0,23086","13,8521","831,125",3326,"35,2028","2,412","25,7968","1025,8074"
5,2024-09-12,"09:55:28,000",2024-09-12 09:55:28.000,"16,4628","44,594257","8,21E+02","0,23101","13,8604","831,625",3328,"35,2031","2,407","25,7969","1025,8075"
5,2024-09-12,"09:55:28,000",2024-09-12 09:55:28.500,"16,4631","44,594592","9,10E+02","0,23114","13,8687","832,125",3330,"35,2031","2,402","25,7968","1025,8074"
5,2024-09-12,"09:55:29,000",2024-09-12 09:55:29.000,"16,4633","44,594712","8,08E+02","0,23129","13,8771","832,625",3332,"35,203","2,401","25,7968","1025,8073"
5,2024-09-12,"09:55:29,000",2024-09-12 09:55:29.500,"16,4634","44,594592","8,43E+02","0,23142","13,8854","833,125",3334,"35,2028","2,402","25,7965","1025,8071"
5,2024-09-12,"09:55:30,000",2024-09-12 09:55:30.000,"16,4634","44,594407","7,58E+02","0,23157","13,8938","833,625",3336,"35,2026","2,406","25,7964","1025,807"
5,2024-09-12,"09:55:30,000",2024-09-12 09:55:30.500,"16,4635","44,594378","7,59E+02","0,2317","13,9021","834,125",3338,"35,2025","2,411","25,7963","1025,8069"
5,2024-09-12,"09:55:31,000",2024-09-12 09:55:31.000,"16,4635","44,594411","8,24E+02","0,23185","13,9104","834,625",3340,"35,2024","2,414","25,7963","1025,8068"
5,2024-09-12,"09:55:31,000",2024-09-12 09:55:31.500,"16,4636","44,594549","7,36E+02","0,23197","13,9187","835,125",3342,"35,2026","2,414","25,7963","1025,807"
5,2024-09-12,"09:55:32,000",2024-09-12 09:55:32.000,"16,4635","44,594727","7,44E+02","0,23212","13,9271","835,625",3344,"35,2028","2,41","25,7965","1025,8071"
5,2024-09-12,"09:55:32,000",2024-09-12 09:55:32.500,"16,4635","44,594853","6,73E+02","0,23225","13,9354","836,125",3346,"35,2028","2,404","25,7966","1025,8072"
5,2024-09-12,"09:55:33,000",2024-09-12 09:55:33.000,"16,4637","44,594974","6,45E+02","0,2324","13,9438","836,625",3348,"35,2028","2,4","25,7965","1025,8071"
5,2024-09-12,"09:55:33,000",2024-09-12 09:55:33.500,"16,4638","44,59501","6,51E+02","0,23253","13,9521","837,125",3350,"35,2028","2,398","25,7964","1025,807"
5,2024-09-12,"09:55:34,000",2024-09-12 09:55:34.000,"16,4639","44,595","5,85E+02","0,23268","13,9604","837,625",3352,"35,2027","2,398","25,7963","1025,8069"
5,2024-09-12,"09:55:34,000",2024-09-12 09:55:34.500,"16,4639","44,595052","5,59E+02","0,23281","13,9688","838,125",3354,"35,2027","2,399","25,7964","1025,8069"
5,2024-09-12,"09:55:35,000",2024-09-12 09:55:35.000,"16,464","44,595046","5,31E+02","0,23296","13,9771","838,625",3356,"35,2026","2,401","25,7963","1025,8068"
5,2024-09-12,"09:55:35,000",2024-09-12 09:55:35.500,"16,464","44,594962","4,98E+02","0,2331","13,9854","839,125",3358,"35,2026","2,403","25,7962","1025,8068"
5,2024-09-12,"09:55:36,000",2024-09-12 09:55:36.000,"16,4639","44,594762","4,72E+02","0,23323","13,9937","839,625",3360,"35,2025","2,406","25,7962","1025,8068"
5,2024-09-12,"09:55:36,000",2024-09-12 09:55:36.500,"16,4636","44,594409","4,31E+02","0,23336","14,0021","840,125",3362,"35,2024","2,407","25,7962","1025,8068"
5,2024-09-12,"09:55:37,000",2024-09-12 09:55:37.000,"16,4633","44,594234","3,88E+02","0,23351","14,0104","840,625",3364,"35,2025","2,406","25,7963","1025,8069"
5,2024-09-12,"09:55:37,000",2024-09-12 09:55:37.500,"16,4633","44,59426","3,66E+02","0,23364","14,0188","841,125",3366,"35,2026","2,404","25,7964","1025,807"
5,2024-09-12,"09:55:38,000",2024-09-12 09:55:38.000,"16,4632","44,594257","3,76E+02","0,23379","14,0271","841,625",3368,"35,2026","2,403","25,7965","1025,807"
5,2024-09-12,"09:55:38,000",2024-09-12 09:55:38.500,"16,4631","44,59424","3,41E+02","0,23392","14,0354","842,125",3370,"35,2027","2,406","25,7966","1025,8071"
5,2024-09-12,"09:55:39,000",2024-09-12 09:55:39.000,"16,4631","44,594333","3,33E+02","0,23407","14,0437","842,625",3372,"35,2028","2,41","25,7966","1025,8072"
5,2024-09-12,"09:55:39,000",2024-09-12 09:55:39.500,"16,4633","44,594494","3,44E+02","0,23421","14,0521","843,125",3374,"35,2028","2,415","25,7966","1025,8072"
5,2024-09-12,"09:55:40,000",2024-09-12 09:55:40.000,"16,4633","44,594542","3,26E+02","0,23435","14,0604","843,625",3376,"35,2028","2,418","25,7966","1025,8072"
5,2024-09-12,"09:55:40,000",2024-09-12 09:55:40.500,"16,4634","44,5945","3,20E+02","0,23447","14,0688","844,125",3378,"35,2027","2,418","25,7965","1025,8071"
5,2024-09-12,"09:55:41,000",2024-09-12 09:55:41.000,"16,4633","44,594387","3,12E+02","0,23462","14,0771","844,625",3380,"35,2026","2,414","25,7964","1025,807"
5,2024-09-12,"09:55:41,000",2024-09-12 09:55:41.500,"16,4633","44,594319","2,97E+02","0,23475","14,0854","845,125",3382,"35,2026","2,407","25,7964","1025,807"
5,2024-09-12,"09:55:42,000",2024-09-12 09:55:42.000,"16,4632","44,594448","2,91E+02","0,2349","14,0938","845,625",3384,"35,2028","2,399","25,7966","1025,8072"
5,2024-09-12,"09:55:42,000",2024-09-12 09:55:42.500,"16,4633","44,594771","2,98E+02","0,23503","14,1021","846,125",3386,"35,203","2,392","25,7967","1025,8072"
5,2024-09-12,"09:55:43,000",2024-09-12 09:55:43.000,"16,4636","44,594974","2,93E+02","0,23518","14,1104","846,625",3388,"35,2029","2,391","25,7966","1025,8071"
5,2024-09-12,"09:55:43,000",2024-09-12 09:55:43.500,"16,4638","44,594802","2,79E+02","0,23532","14,1187","847,125",3390,"35,2026","2,398","25,7963","1025,8068"
5,2024-09-12,"09:55:44,000",2024-09-12 09:55:44.000,"16,4637","44,594465","2,80E+02","0,23546","14,1271","847,625",3392,"35,2024","2,407","25,7962","1025,8068"
5,2024-09-12,"09:55:44,000",2024-09-12 09:55:44.500,"16,4634","44,594283","2,78E+02","0,2356","14,1354","848,125",3394,"35,2024","2,415","25,7963","1025,807"
5,2024-09-12,"09:55:45,000",2024-09-12 09:55:45.000,"16,4631","44,594317","2,89E+02","0,23573","14,1438","848,625",3396,"35,2027","2,418","25,7966","1025,8072"
5,2024-09-12,"09:55:45,000",2024-09-12 09:55:45.500,"16,4631","44,594651","2,81E+02","0,23586","14,1521","849,125",3398,"35,2031","2,414","25,7968","1025,8074"
5,2024-09-12,"09:55:46,000",2024-09-12 09:55:46.000,"16,4633","44,59484","2,75E+02","0,23601","14,1604","849,625",3400,"35,2031","2,41","25,7968","1025,8074"
5,2024-09-12,"09:55:46,000",2024-09-12 09:55:46.500,"16,4635","44,594735","2,70E+02","0,23614","14,1687","850,125",3402,"35,2028","2,407","25,7966","1025,8071"
5,2024-09-12,"09:55:47,000",2024-09-12 09:55:47.000,"16,4635","44,594622","2,70E+02","0,23629","14,1771","850,625",3404,"35,2027","2,406","25,7965","1025,807"
5,2024-09-12,"09:55:47,000",2024-09-12 09:55:47.500,"16,4634","44,594652","2,82E+02","0,23643","14,1854","851,125",3406,"35,2028","2,406","25,7966","1025,8072"
5,2024-09-12,"09:55:48,000",2024-09-12 09:55:48.000,"16,4635","44,594789","2,79E+02","0,23657","14,1938","851,625",3408,"35,2028","2,403","25,7966","1025,8072"
5,2024-09-12,"09:55:48,000",2024-09-12 09:55:48.500,"16,4636","44,594883","2,78E+02","0,23671","14,2021","852,125",3410,"35,2028","2,4","25,7965","1025,8071"
5,2024-09-12,"09:55:49,000",2024-09-12 09:55:49.000,"16,4637","44,594897","2,75E+02","0,23685","14,2104","852,625",3412,"35,2028","2,396","25,7965","1025,807"
5,2024-09-12,"09:55:49,000",2024-09-12 09:55:49.500,"16,4638","44,594904","2,75E+02","0,23697","14,2188","853,125",3414,"35,2027","2,394","25,7964","1025,8069"
5,2024-09-12,"09:55:50,000",2024-09-12 09:55:50.000,"16,4639","44,59492","2,75E+02","0,23712","14,2271","853,625",3416,"35,2026","2,391","25,7963","1025,8068"
5,2024-09-12,"09:55:50,000",2024-09-12 09:55:50.500,"16,4639","44,594929","2,72E+02","0,23725","14,2354","854,125",3418,"35,2026","2,39","25,7963","1025,8068"
5,2024-09-12,"09:55:51,000",2024-09-12 09:55:51.000,"16,4639","44,594909","2,77E+02","0,23739","14,2437","854,625",3420,"35,2026","2,391","25,7963","1025,8068"
5,2024-09-12,"09:55:51,000",2024-09-12 09:55:51.500,"16,4639","44,59491","2,72E+02","0,23754","14,2521","855,125",3422,"35,2026","2,393","25,7963","1025,8068"
5,2024-09-12,"09:55:52,000",2024-09-12 09:55:52.000,"16,4637","44,594917","2,64E+02","0,23768","14,2604","855,625",3424,"35,2028","2,396","25,7965","1025,807"
5,2024-09-12,"09:55:52,000",2024-09-12 09:55:52.500,"16,4637","44,594772","2,68E+02","0,23782","14,2688","856,125",3426,"35,2027","2,4","25,7964","1025,807"
5,2024-09-12,"09:55:53,000",2024-09-12 09:55:53.000,"16,4635","44,594654","2,74E+02","0,23796","14,2771","856,625",3428,"35,2027","2,405","25,7965","1025,807"
5,2024-09-12,"09:55:53,000",2024-09-12 09:55:53.500,"16,4635","44,594583","2,72E+02","0,2381","14,2854","857,125",3430,"35,2026","2,411","25,7964","1025,807"
5,2024-09-12,"09:55:54,000",2024-09-12 09:55:54.000,"16,4634","44,594549","2,70E+02","0,23823","14,2937","857,625",3432,"35,2027","2,419","25,7965","1025,8071"
5,2024-09-12,"09:55:54,000",2024-09-12 09:55:54.500,"16,4633","44,59458","2,72E+02","0,23836","14,3021","858,125",3434,"35,2028","2,425","25,7966","1025,8073"
5,2024-09-12,"09:55:55,000",2024-09-12 09:55:55.000,"16,4632","44,59452","2,80E+02","0,2385","14,3104","858,625",3436,"35,2028","2,424","25,7967","1025,8073"
5,2024-09-12,"09:55:55,000",2024-09-12 09:55:55.500,"16,4633","44,594532","2,83E+02","0,23865","14,3188","859,125",3438,"35,2028","2,417","25,7966","1025,8072"
5,2024-09-12,"09:55:56,000",2024-09-12 09:55:56.000,"16,4633","44,594757","2,81E+02","0,23879","14,3271","859,625",3440,"35,203","2,406","25,7967","1025,8073"
5,2024-09-12,"09:55:56,000",2024-09-12 09:55:56.500,"16,4636","44,595","2,75E+02","0,23893","14,3354","860,125",3442,"35,203","2,396","25,7967","1025,8072"
5,2024-09-12,"09:55:57,000",2024-09-12 09:55:57.000,"16,4639","44,595087","2,76E+02","0,23907","14,3438","860,625",3444,"35,2028","2,392","25,7965","1025,807"
5,2024-09-12,"09:55:57,000",2024-09-12 09:55:57.500,"16,4639","44,59504","2,79E+02","0,23921","14,3521","861,125",3446,"35,2028","2,394","25,7964","1025,807"
5,2024-09-12,"09:55:58,000",2024-09-12 09:55:58.000,"16,4637","44,594935","2,73E+02","0,23935","14,3604","861,625",3448,"35,2028","2,401","25,7965","1025,807"
5,2024-09-12,"09:55:58,000",2024-09-12 09:55:58.500,"16,4636","44,59479","2,84E+02","0,23947","14,3687","862,125",3450,"35,2028","2,407","25,7965","1025,807"
5,2024-09-12,"09:55:59,000",2024-09-12 09:55:59.000,"16,4635","44,594671","2,80E+02","0,23961","14,3771","862,625",3452,"35,2028","2,413","25,7965","1025,8071"
5,2024-09-12,"09:55:59,000",2024-09-12 09:55:59.500,"16,4634","44,594618","2,92E+02","0,23976","14,3854","863,125",3454,"35,2028","2,415","25,7965","1025,8072"
5,2024-09-12,"09:56:00,000",2024-09-12 09:56:00.000,"16,4634","44,59467","2,95E+02","0,2399","14,3938","863,625",3456,"35,2028","2,413","25,7966","1025,8072"
5,2024-09-12,"09:56:00,000",2024-09-12 09:56:00.500,"16,4635","44,594871","2,89E+02","0,24004","14,4021","864,125",3458,"35,2028","2,407","25,7966","1025,8072"
5,2024-09-12,"09:56:01,000",2024-09-12 09:56:01.000,"16,4637","44,595197","2,89E+02","0,24018","14,4104","864,625",3460,"35,203","2,402","25,7966","1025,8072"
5,2024-09-12,"09:56:01,000",2024-09-12 09:56:01.500,"16,4639","44,595309","3,07E+02","0,24032","14,4187","865,125",3462,"35,203","2,398","25,7966","1025,8071"
5,2024-09-12,"09:56:02,000",2024-09-12 09:56:02.000,"16,464","44,595157","3,06E+02","0,24046","14,4271","865,625",3464,"35,2028","2,396","25,7963","1025,8069"
5,2024-09-12,"09:56:02,000",2024-09-12 09:56:02.500,"16,4639","44,594797","3,08E+02","0,2406","14,4354","866,125",3466,"35,2026","2,396","25,7963","1025,8068"
5,2024-09-12,"09:56:03,000",2024-09-12 09:56:03.000,"16,4636","44,594546","3,15E+02","0,24072","14,4438","866,625",3468,"35,2026","2,398","25,7963","1025,8068"
5,2024-09-12,"09:56:03,000",2024-09-12 09:56:03.500,"16,4634","44,594497","3,22E+02","0,24087","14,4521","867,125",3470,"35,2027","2,398","25,7965","1025,807"
5,2024-09-12,"09:56:04,000",2024-09-12 09:56:04.000,"16,4633","44,594502","3,15E+02","0,24101","14,4604","867,625",3472,"35,2028","2,396","25,7966","1025,8071"
5,2024-09-12,"09:56:04,000",2024-09-12 09:56:04.500,"16,4632","44,594555","3,45E+02","0,24115","14,4688","868,125",3474,"35,2029","2,395","25,7967","1025,8072"
5,2024-09-12,"09:56:05,000",2024-09-12 09:56:05.000,"16,4633","44,594638","3,70E+02","0,24129","14,4771","868,625",3476,"35,2029","2,394","25,7967","1025,8072"
5,2024-09-12,"09:56:05,000",2024-09-12 09:56:05.500,"16,4635","44,594674","3,99E+02","0,24143","14,4854","869,125",3478,"35,2028","2,397","25,7966","1025,807"
5,2024-09-12,"09:56:06,000",2024-09-12 09:56:06.000,"16,4635","44,594495","4,51E+02","0,24157","14,4937","869,625",3480,"35,2026","2,403","25,7963","1025,8069"
5,2024-09-12,"09:56:06,000",2024-09-12 09:56:06.500,"16,4633","44,594198","4,14E+02","0,24171","14,5021","870,125",3482,"35,2024","2,411","25,7963","1025,8069"
5,2024-09-12,"09:56:07,000",2024-09-12 09:56:07.000,"16,4631","44,593888","5,01E+02","0,24185","14,5104","870,625",3484,"35,2023","2,419","25,7963","1025,807"
5,2024-09-12,"09:56:07,000",2024-09-12 09:56:07.500,"16,4628","44,593834","5,01E+02","0,24198","14,5188","871,125",3486,"35,2026","2,424","25,7966","1025,8072"
5,2024-09-12,"09:56:08,000",2024-09-12 09:56:08.000,"16,4627","44,593901","5,94E+02","0,24212","14,5271","871,625",3488,"35,2028","2,427","25,7968","1025,8074"
5,2024-09-12,"09:56:08,000",2024-09-12 09:56:08.500,"16,4627","44,594016","6,32E+02","0,24226","14,5354","872,125",3490,"35,2028","2,428","25,7968","1025,8074"
5,2024-09-12,"09:56:09,000",2024-09-12 09:56:09.000,"16,4627","44,59404","6,84E+02","0,2424","14,5437","872,625",3492,"35,2029","2,425","25,7968","1025,8074"
5,2024-09-12,"09:56:09,000",2024-09-12 09:56:09.500,"16,4628","44,594072","8,92E+02","0,24254","14,5521","873,125",3494,"35,2028","2,421","25,7967","1025,8074"
5,2024-09-12,"09:56:10,000",2024-09-12 09:56:10.000,"16,4629","44,594195","8,52E+02","0,24268","14,5604","873,625",3496,"35,2028","2,413","25,7967","1025,8073"
5,2024-09-12,"09:56:10,000",2024-09-12 09:56:10.500,"16,4631","44,594338","7,15E+02","0,24282","14,5688","874,125",3498,"35,2028","2,404","25,7967","1025,8072"
5,2024-09-12,"09:56:11,000",2024-09-12 09:56:11.000,"16,4631","44,594484","7,30E+02","0,24296","14,5771","874,625",3500,"35,2029","2,397","25,7967","1025,8072"
5,2024-09-12,"09:56:11,000",2024-09-12 09:56:11.500,"16,4633","44,594413","7,84E+02","0,2431","14,5854","875,125",3502,"35,2026","2,394","25,7965","1025,807"
5,2024-09-12,"09:56:12,000",2024-09-12 09:56:12.000,"16,4633","44,594042","7,49E+02","0,24323","14,5938","875,625",3504,"35,2024","2,395","25,7963","1025,8068"
5,2024-09-12,"09:56:12,000",2024-09-12 09:56:12.500,"16,4629","44,593598","8,14E+02","0,24337","14,6021","876,125",3506,"35,2023","2,401","25,7963","1025,8068"
5,2024-09-12,"09:56:13,000",2024-09-12 09:56:13.000,"16,4624","44,593059","7,99E+02","0,24351","14,6104","876,625",3508,"35,2022","2,406","25,7964","1025,807"
5,2024-09-12,"09:56:13,000",2024-09-12 09:56:13.500,"16,4616","44,592554","7,69E+02","0,24365","14,6187","877,125",3510,"35,2026","2,41","25,7968","1025,8074"
5,2024-09-12,"09:56:14,000",2024-09-12 09:56:14.000,"16,461","44,592286","7,38E+02","0,24379","14,6271","877,625",3512,"35,2028","2,412","25,7972","1025,8077"
5,2024-09-12,"09:56:14,000",2024-09-12 09:56:14.500,"16,4609","44,592462","7,61E+02","0,24393","14,6354","878,125",3514,"35,2031","2,41","25,7973","1025,8079"
5,2024-09-12,"09:56:15,000",2024-09-12 09:56:15.000,"16,4612","44,592792","7,51E+02","0,24407","14,6438","878,625",3516,"35,2031","2,407","25,7974","1025,8079"
5,2024-09-12,"09:56:15,000",2024-09-12 09:56:15.500,"16,4616","44,592902","7,09E+02","0,24421","14,6521","879,125",3518,"35,2028","2,406","25,797","1025,8077"
5,2024-09-12,"09:56:16,000",2024-09-12 09:56:16.000,"16,4617","44,592692","6,11E+02","0,24434","14,6604","879,625",3520,"35,2026","2,406","25,7968","1025,8074"
5,2024-09-12,"09:56:16,000",2024-09-12 09:56:16.500,"16,4616","44,592232","5,58E+02","0,24448","14,6687","880,125",3522,"35,2023","2,407","25,7966","1025,8072"
5,2024-09-12,"09:56:17,000",2024-09-12 09:56:17.000,"16,4611","44,591811","5,83E+02","0,24462","14,6771","880,625",3524,"35,2023","2,408","25,7968","1025,8073"
5,2024-09-12,"09:56:17,000",2024-09-12 09:56:17.500,"16,4607","44,591563","5,48E+02","0,24476","14,6854","881,125",3526,"35,2024","2,408","25,7969","1025,8075"
5,2024-09-12,"09:56:18,000",2024-09-12 09:56:18.000,"16,4605","44,591552","5,22E+02","0,2449","14,6938","881,625",3528,"35,2026","2,409","25,7972","1025,8077"
5,2024-09-12,"09:56:18,000",2024-09-12 09:56:18.500,"16,4604","44,591584","5,01E+02","0,24504","14,7021","882,125",3530,"35,2027","2,411","25,7972","1025,8078"
5,2024-09-12,"09:56:19,000",2024-09-12 09:56:19.000,"16,4603","44,591504","4,50E+02","0,24518","14,7104","882,625",3532,"35,2028","2,414","25,7972","1025,8079"
5,2024-09-12,"09:56:19,000",2024-09-12 09:56:19.500,"16,4602","44,591522","4,49E+02","0,24532","14,7188","883,125",3534,"35,2028","2,417","25,7974","1025,808"
5,2024-09-12,"09:56:20,000",2024-09-12 09:56:20.000,"16,4603","44,59162","4,72E+02","0,24546","14,7271","883,625",3536,"35,2028","2,415","25,7974","1025,8079"
5,2024-09-12,"09:56:20,000",2024-09-12 09:56:20.500,"16,4603","44,591873","6,04E+02","0,2456","14,7354","884,125",3538,"35,2031","2,413","25,7975","1025,8081"
5,2024-09-12,"09:56:21,000",2024-09-12 09:56:21.000,"16,4605","44,592029","5,21E+02","0,24573","14,7437","884,625",3540,"35,203","2,409","25,7974","1025,8079"
5,2024-09-12,"09:56:21,000",2024-09-12 09:56:21.500,"16,4607","44,591959","6,50E+02","0,24587","14,7521","885,125",3542,"35,2028","2,406","25,7972","1025,8077"
5,2024-09-12,"09:56:22,000",2024-09-12 09:56:22.000,"16,4606","44,591769","6,61E+02","0,24601","14,7604","885,625",3544,"35,2028","2,404","25,7972","1025,8077"
5,2024-09-12,"09:56:22,000",2024-09-12 09:56:22.500,"16,4605","44,591416","6,52E+02","0,24615","14,7688","886,125",3546,"35,2025","2,404","25,797","1025,8076"
5,2024-09-12,"09:56:23,000",2024-09-12 09:56:23.000,"16,4604","44,590607","6,47E+02","0,24629","14,7771","886,625",3548,"35,2019","2,407","25,7966","1025,8071"
5,2024-09-12,"09:56:23,000",2024-09-12 09:56:23.500,"16,4603","44,5887","6,29E+02","0,24643","14,7854","887,125",3550,"35,2003","2,41","25,7953","1025,806"
5,2024-09-12,"09:56:24,000",2024-09-12 09:56:24.000,"16,4599","44,587079","6,73E+02","0,24657","14,7937","887,625",3552,"35,1992","2,412","25,7946","1025,8052"
5,2024-09-12,"09:56:24,000",2024-09-12 09:56:24.500,"16,4591","44,58828","6,10E+02","0,24671","14,8021","888,125",3554,"35,201","2,414","25,7962","1025,8068"
5,2024-09-12,"09:56:25,000",2024-09-12 09:56:25.000,"16,4584","44,588769","5,55E+02","0,24684","14,8104","888,625",3556,"35,2021","2,412","25,7972","1025,8078"
5,2024-09-12,"09:56:25,000",2024-09-12 09:56:25.500,"16,4581","44,589096","5,00E+02","0,24698","14,8188","889,125",3558,"35,2026","2,408","25,7977","1025,8083"
5,2024-09-12,"09:56:26,000",2024-09-12 09:56:26.000,"16,4582","44,589332","5,14E+02","0,24712","14,8271","889,625",3560,"35,2028","2,402","25,7978","1025,8083"
5,2024-09-12,"09:56:26,000",2024-09-12 09:56:26.500,"16,4584","44,589429","5,07E+02","0,24726","14,8354","890,125",3562,"35,2026","2,394","25,7976","1025,8081"
5,2024-09-12,"09:56:27,000",2024-09-12 09:56:27.000,"16,4584","44,589531","4,78E+02","0,2474","14,8438","890,625",3564,"35,2027","2,388","25,7976","1025,8081"
5,2024-09-12,"09:56:27,000",2024-09-12 09:56:27.500,"16,4584","44,589736","4,16E+02","0,24754","14,8521","891,125",3566,"35,2029","2,383","25,7978","1025,8083"
5,2024-09-12,"09:56:28,000",2024-09-12 09:56:28.000,"16,4584","44,589726","3,74E+02","0,24768","14,8604","891,625",3568,"35,2028","2,382","25,7978","1025,8083"
5,2024-09-12,"09:56:28,000",2024-09-12 09:56:28.500,"16,4583","44,589385","3,36E+02","0,24782","14,8687","892,125",3570,"35,2027","2,386","25,7976","1025,8081"
5,2024-09-12,"09:56:29,000",2024-09-12 09:56:29.000,"16,4577","44,588771","3,00E+02","0,24795","14,8771","892,625",3572,"35,2026","2,393","25,7977","1025,8083"
5,2024-09-12,"09:56:29,000",2024-09-12 09:56:29.500,"16,4572","44,58829","2,78E+02","0,2481","14,8854","893,125",3574,"35,2026","2,401","25,7979","1025,8085"
5,2024-09-12,"09:56:30,000",2024-09-12 09:56:30.000,"16,4569","44,587997","2,84E+02","0,24823","14,8938","893,625",3576,"35,2026","2,409","25,7979","1025,8085"
5,2024-09-12,"09:56:30,000",2024-09-12 09:56:30.500,"16,4567","44,58727","2,87E+02","0,24837","14,9021","894,125",3578,"35,2022","2,417","25,7976","1025,8083"
5,2024-09-12,"09:56:31,000",2024-09-12 09:56:31.000,"16,456","44,586468","2,69E+02","0,24851","14,9104","894,625",3580,"35,2021","2,422","25,7977","1025,8083"
5,2024-09-12,"09:56:31,000",2024-09-12 09:56:31.500,"16,4554","44,586326","2,75E+02","0,24865","14,9187","895,125",3582,"35,2025","2,423","25,7982","1025,8088"
5,2024-09-12,"09:56:32,000",2024-09-12 09:56:32.000,"16,4552","44,586899","2,82E+02","0,24879","14,9271","895,625",3584,"35,2032","2,417","25,7987","1025,8094"
5,2024-09-12,"09:56:32,000",2024-09-12 09:56:32.500,"16,4557","44,587778","2,70E+02","0,24893","14,9354","896,125",3586,"35,2036","2,406","25,7989","1025,8095"
5,2024-09-12,"09:56:33,000",2024-09-12 09:56:33.000,"16,4566","44,588849","2,64E+02","0,24906","14,9438","896,625",3588,"35,2037","2,397","25,7989","1025,8095"
5,2024-09-12,"09:56:33,000",2024-09-12 09:56:33.500,"16,4575","44,58943","2,64E+02","0,24921","14,9521","897,125",3590,"35,2034","2,392","25,7984","1025,8089"
5,2024-09-12,"09:56:34,000",2024-09-12 09:56:34.000,"16,458","44,58893","2,58E+02","0,24934","14,9604","897,625",3592,"35,2025","2,394","25,7976","1025,8081"
5,2024-09-12,"09:56:34,000",2024-09-12 09:56:34.500,"16,4577","44,588347","2,66E+02","0,24948","14,9688","898,125",3594,"35,2023","2,401","25,7975","1025,8081"
5,2024-09-12,"09:56:35,000",2024-09-12 09:56:35.000,"16,4573","44,588447","2,58E+02","0,24962","14,9771","898,625",3596,"35,2028","2,409","25,7979","1025,8086"
5,2024-09-12,"09:56:35,000",2024-09-12 09:56:35.500,"16,4573","44,588669","2,52E+02","0,24976","14,9854","899,125",3598,"35,2029","2,412","25,798","1025,8086"
5,2024-09-12,"09:56:36,000",2024-09-12 09:56:36.000,"16,4575","44,588848","2,68E+02","0,2499","14,9937","899,625",3600,"35,203","2,411","25,7981","1025,8086"
5,2024-09-12,"09:56:36,000",2024-09-12 09:56:36.500,"16,4577","44,588856","2,61E+02","0,25004","15,0021","900,125",3602,"35,2026","2,404","25,7978","1025,8083"
5,2024-09-12,"09:56:37,000",2024-09-12 09:56:37.000,"16,4579","44,588989","2,58E+02","0,25017","15,0104","900,625",3604,"35,2027","2,396","25,7978","1025,8083"
5,2024-09-12,"09:56:37,000",2024-09-12 09:56:37.500,"16,4579","44,58918","2,60E+02","0,25032","15,0188","901,125",3606,"35,2028","2,391","25,7979","1025,8084"
5,2024-09-12,"09:56:38,000",2024-09-12 09:56:38.000,"16,4579","44,588967","2,60E+02","0,25045","15,0271","901,625",3608,"35,2026","2,39","25,7978","1025,8083"
5,2024-09-12,"09:56:38,000",2024-09-12 09:56:38.500,"16,4575","44,588522","2,54E+02","0,25059","15,0354","902,125",3610,"35,2026","2,394","25,7978","1025,8083"
5,2024-09-12,"09:56:39,000",2024-09-12 09:56:39.000,"16,4571","44,588389","2,54E+02","0,25072","15,0437","902,625",3612,"35,2028","2,399","25,798","1025,8086"
5,2024-09-12,"09:56:39,000",2024-09-12 09:56:39.500,"16,4572","44,588601","2,56E+02","0,25087","15,0521","903,125",3614,"35,203","2,406","25,7981","1025,8086"
5,2024-09-12,"09:56:40,000",2024-09-12 09:56:40.000,"16,4575","44,588544","2,60E+02","0,25101","15,0604","903,625",3616,"35,2026","2,414","25,7978","1025,8083"
5,2024-09-12,"09:56:40,000",2024-09-12 09:56:40.500,"16,4575","44,588224","2,59E+02","0,25115","15,0688","904,125",3618,"35,2024","2,417","25,7976","1025,8083"
5,2024-09-12,"09:56:41,000",2024-09-12 09:56:41.000,"16,4571","44,588036","2,57E+02","0,25128","15,0771","904,625",3620,"35,2024","2,416","25,7978","1025,8084"
5,2024-09-12,"09:56:41,000",2024-09-12 09:56:41.500,"16,457","44,58791","2,62E+02","0,25143","15,0854","905,125",3622,"35,2025","2,411","25,7978","1025,8085"
5,2024-09-12,"09:56:42,000",2024-09-12 09:56:42.000,"16,457","44,587795","2,60E+02","0,25156","15,0938","905,625",3624,"35,2024","2,403","25,7977","1025,8083"
5,2024-09-12,"09:56:42,000",2024-09-12 09:56:42.500,"16,457","44,588003","2,62E+02","0,25171","15,1021","906,125",3626,"35,2026","2,396","25,7978","1025,8085"
